age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_count,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over18,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_curr_manager,year_birth,salary,remote_work
45,No,Unknown,802.0852348993288,Research & Development,28,2,Technical Degree,1,1719.0,4,1,48,2,4,Research Director,2,Single,16704.0,17119.0,1,Yes,No,11,,3,,0,21.0,2,3.0,21,8,6,1978,1000000000.0,No
27,No,Unknown,1131.0,Research & Development,15,3,Other,1,1870.0,4,1,77,2,1,Research Scientist,1,Married,4774.0,23844.0,0,Yes,No,19,3.0,4,,1,,2,,7,7,3,1996,1000000000.0,No
42,No,travel rarely,300.0,Research & Development,2,3,Other,1,2031.0,1,0,56,3,5,Manager,3,Married,,17312.0,5,Yes,No,11,3.0,1,,0,24.0,2,2.0,22,4,14,1981,1000000000.0,Yes
49,No,Unknown,1023.0,Sales,2,3,Other,1,2065.0,4,0,63,2,2,Sales Executive,2,Married,,13243.0,2,Yes,No,14,3.0,4,80.0,0,17.0,3,2.0,9,0,8,1974,1000000000.0,Yes
29,No,travel rarely,153.0,Research & Development,15,2,Life Sciences,1,15.0,4,1,49,2,2,Laboratory Technician,3,Single,,12682.0,0,Yes,Yes,12,3.0,4,,0,10.0,3,3.0,9,0,8,1994,1000000000.0,Yes
34,No,non travel,1065.0,Sales,12,4,Marketing,1,60.0,12,0,72,3,2,Sales Executive,3,Unknown,4568.0,10034.0,0,Yes,No,20,4.0,3,,0,,2,3.0,9,8,7,1989,1000000000.0,No
36,No,Unknown,1195.0,Research & Development,11,3,Other,1,85.0,2,0,95,2,2,Manufacturing Director,2,Single,6499.0,22656.0,1,Yes,No,13,3.0,3,,0,6.0,3,3.0,6,0,3,1987,1000000000.0,Yes
29,No,travel rarely,665.0,Research & Development,15,3,Other,1,346.0,3,0,60,3,1,Research Scientist,4,Unknown,,22673.0,1,Yes,No,19,3.0,1,,0,6.0,1,3.0,6,1,5,1994,1000000000.0,No
26,No,Unknown,1479.0,Research & Development,1,3,Other,1,384.0,3,1,84,3,2,Manufacturing Director,2,Unknown,6397.0,26767.0,1,Yes,No,20,4.0,1,80.0,1,6.0,6,1.0,6,1,4,1997,1000000000.0,No
28,No,Unknown,304.0,Sales,9,4,Life Sciences,1,498.0,2,0,92,3,2,Sales Executive,4,Single,,20750.0,1,Yes,No,16,3.0,4,,0,,1,3.0,7,0,7,1995,1000000000.0,Yes
42,No,travel frequently,1368.0,Research & Development,30,4,Technical Degree,1,551.0,4,1,Not Available,2,2,Healthcare Representative,4,Married,,4386.0,0,Yes,No,11,3.0,4,80.0,3,7.0,4,4.0,6,0,4,1981,1000000000.0,Yes
31,No,travel rarely,828.0,Sales,2,1,Life Sciences,1,604.0,2,0,77,3,2,Sales Executive,4,Unknown,,8346.0,4,Yes,Yes,13,3.0,3,80.0,0,10.0,2,4.0,6,0,5,1992,1000000000.0,Yes
37,No,non travel,142.0,Sales,9,4,Other,1,626.0,1,0,69,3,3,Sales Executive,2,Divorced,,24666.0,1,Yes,No,13,3.0,4,,1,9.0,6,3.0,9,7,7,1986,1000000000.0,No
50,No,Unknown,1246.0,Research & Development,3,3,Other,1,644.0,1,0,99,3,5,Manager,2,Married,,7999.0,1,Yes,No,11,3.0,3,80.0,1,,2,3.0,32,10,7,1973,1000000000.0,No
34,No,Unknown,254.0,Research & Development,1,2,Life Sciences,1,649.0,2,0,83,2,1,Research Scientist,4,Unknown,3622.0,22794.0,1,Yes,Yes,13,3.0,4,,1,6.0,3,3.0,6,1,3,1989,1000000000.0,Yes
27,No,travel frequently,1410.0,Sales,3,1,Medical,1,714.0,4,1,71,4,2,Sales Executive,4,Unknown,,16673.0,1,Yes,No,20,,2,80.0,2,,3,3.0,6,0,4,1996,1000000000.0,No
25,No,Unknown,883.0,Sales,42,1,Other,1,781.0,42,1,32,3,2,Sales Executive,4,Single,6180.0,22807.0,1,Yes,No,23,4.0,2,,0,6.0,5,2.0,6,1,4,1998,1000000000.0,No
34,No,Unknown,121.0,Research & Development,2,4,Other,1,804.0,3,1,86,2,1,Research Scientist,1,Unknown,4381.0,7530.0,1,Yes,No,11,,3,80.0,0,6.0,3,3.0,6,1,3,1989,1000000000.0,Yes
35,No,Unknown,1343.0,Research & Development,16,1,Medical,1,856.0,16,1,53,2,1,Research Scientist,1,Unknown,2559.0,17852.0,1,Yes,No,11,3.0,4,,0,6.0,3,2.0,6,1,1,1988,1000000000.0,No
33,No,Unknown,827.0,Research & Development,1,4,Other,1,998.0,3,1,84,4,2,Healthcare Representative,2,Married,5488.0,20161.0,1,Yes,Yes,13,3.0,1,,1,,2,3.0,6,1,2,1990,1000000000.0,Yes
29,No,Unknown,1107.0,Research & Development,28,4,Life Sciences,1,1120.0,3,1,93,3,1,Research Scientist,4,Divorced,2514.0,26968.0,4,Yes,No,22,4.0,1,,1,11.0,1,3.0,7,1,7,1994,1000000000.0,No
29,No,travel frequently,490.0,Research & Development,10,3,Other,1,1143.0,4,1,61,3,1,Research Scientist,2,Divorced,,17940.0,0,Yes,No,14,3.0,4,,2,8.0,2,2.0,7,1,1,1994,1000000000.0,Yes
31,No,travel rarely,1332.0,Research & Development,11,2,Other,1,1251.0,3,0,80,3,2,Healthcare Representative,1,Married,,17089.0,1,Yes,Yes,12,,4,,0,6.0,2,2.0,6,0,1,1992,1000000000.0,No
47,No,travel rarely,465.0,Research & Development,1,3,Other,1,1438.0,1,0,74,3,1,Research Scientist,4,Unknown,3420.0,10205.0,7,Yes,No,12,3.0,3,80.0,1,17.0,2,2.0,6,1,2,1976,1000000000.0,Yes
32,No,Unknown,1200.0,Research & Development,1,4,Other,1,1574.0,4,0,Not Available,3,2,Research Scientist,1,Married,4087.0,25174.0,4,Yes,No,14,3.0,2,,1,9.0,3,2.0,6,1,2,1991,1000000000.0,Yes
32,No,Unknown,977.0,Research & Development,2,3,Medical,1,1671.0,4,0,45,3,2,Research Scientist,2,Divorced,,25518.0,0,Yes,No,13,3.0,3,,2,10.0,4,2.0,9,1,6,1991,1000000000.0,Yes
29,No,travel rarely,1328.0,Research & Development,2,3,Life Sciences,1,94.0,3,0,76,3,1,Research Scientist,2,Married,,4956.0,0,Yes,No,23,4.0,4,,1,,3,3.0,5,0,4,1994,1000000000.0,No
56,No,Unknown,802.0852348993288,Research & Development,13,3,Other,1,112.0,4,0,Not Available,1,3,Manufacturing Director,4,Unknown,,21698.0,4,Yes,No,11,3.0,1,,0,37.0,3,2.0,6,0,2,1967,1000000000.0,Yes
28,No,Unknown,120.0,Sales,4,3,Medical,1,129.0,2,0,43,3,2,Sales Executive,3,Unknown,4221.0,8863.0,1,Yes,No,15,3.0,2,80.0,0,5.0,3,4.0,5,0,4,1995,1000000000.0,Yes
25,Yes,travel rarely,240.0,Sales,5,3,Other,1,142.0,3,0,46,2,2,Sales Executive,3,Single,,26959.0,1,Yes,Yes,11,3.0,4,,0,,1,3.0,6,0,3,1998,1000000000.0,Yes
56,Yes,Unknown,441.0,Research & Development,14,4,Life Sciences,1,161.0,2,1,72,3,1,Research Scientist,2,Unknown,4963.0,4510.0,9,Yes,No,18,3.0,1,,3,7.0,2,3.0,5,4,3,1967,1000000000.0,Yes
26,No,Unknown,841.0,Research & Development,6,3,Other,1,164.0,3,1,46,2,1,Research Scientist,2,Married,,23300.0,1,Yes,No,19,3.0,3,,0,5.0,3,2.0,5,4,3,1997,1000000000.0,No
32,Yes,Unknown,1033.0,Research & Development,9,3,Medical,1,190.0,1,1,41,3,1,Laboratory Technician,1,Unknown,4200.0,10224.0,7,Yes,No,22,4.0,1,80.0,0,,2,4.0,5,0,4,1991,1000000000.0,No
30,No,travel rarely,802.0852348993288,Research & Development,18,3,Life Sciences,1,194.0,1,1,75,3,1,Research Scientist,3,Single,,23910.0,1,Yes,No,14,3.0,3,80.0,0,,4,2.0,5,0,4,1993,1000000000.0,Yes
50,No,travel rarely,1452.0,Research & Development,11,3,Other,1,226.0,3,1,53,3,5,Manager,2,Unknown,,17053.0,3,Yes,No,15,3.0,2,,0,,5,3.0,5,4,4,1973,1000000000.0,No
32,No,Unknown,120.0,Research & Development,6,5,Life Sciences,1,231.0,3,0,43,3,1,Research Scientist,3,Unknown,,12430.0,3,Yes,No,20,4.0,1,,0,8.0,2,,5,1,4,1991,1000000000.0,No
45,No,travel rarely,1268.0,Sales,4,2,Other,1,240.0,3,1,30,3,2,Sales Executive,1,Unknown,5006.0,6319.0,4,Yes,No,11,3.0,1,,1,9.0,3,4.0,5,0,3,1978,1000000000.0,No
43,No,Unknown,802.0852348993288,Research & Development,7,3,Other,1,262.0,4,0,37,4,1,Research Scientist,4,Divorced,,5228.0,4,Yes,No,14,3.0,4,,3,7.0,3,4.0,5,2,2,1980,1000000000.0,Yes
29,Yes,Unknown,121.0,Sales,27,3,Marketing,1,283.0,2,1,35,3,3,Sales Executive,4,Married,7639.0,24525.0,1,Yes,No,22,4.0,4,,3,10.0,3,2.0,10,1,9,1994,1000000000.0,Yes
31,No,non travel,802.0852348993288,Research & Development,1,4,Medical,1,308.0,3,0,90,1,2,Manufacturing Director,3,Unknown,,4381.0,0,Yes,No,12,3.0,4,,1,6.0,2,3.0,5,1,4,1992,1000000000.0,Yes
33,Yes,Unknown,813.0,Research & Development,14,3,Other,1,325.0,3,0,58,3,1,Laboratory Technician,4,Married,,22149.0,5,Yes,Yes,13,3.0,3,,1,8.0,2,1.0,5,0,4,1990,1000000000.0,No
31,Yes,Unknown,307.0,Research & Development,29,2,Other,1,355.0,3,0,71,2,1,Laboratory Technician,2,Unknown,,11652.0,0,Yes,No,11,3.0,2,80.0,0,,2,4.0,5,1,4,1992,1000000000.0,Yes
37,No,Unknown,228.0,Sales,6,4,Other,1,378.0,3,0,Not Available,3,2,Sales Executive,4,Unknown,6502.0,22825.0,4,Yes,No,14,3.0,2,,1,,5,4.0,5,0,1,1986,1000000000.0,Yes
27,No,non travel,210.0,Sales,1,1,Marketing,1,449.0,3,0,73,3,2,Sales Executive,2,Unknown,6349.0,22107.0,0,Yes,Yes,13,3.0,4,,1,,0,,5,1,4,1996,1000000000.0,Yes
41,No,travel rarely,483.0,Research & Development,6,3,Other,1,466.0,4,0,Not Available,2,2,Manufacturing Director,2,Single,,10110.0,6,Yes,Yes,15,3.0,4,,0,,3,3.0,5,1,2,1982,1000000000.0,Yes
37,No,travel rarely,921.0,Research & Development,10,3,Medical,1,486.0,3,1,98,3,1,Laboratory Technician,1,Unknown,,17663.0,6,Yes,No,20,4.0,2,80.0,1,,3,3.0,5,0,3,1986,1000000000.0,Yes
40,Yes,Unknown,575.0,Sales,22,2,Other,1,492.0,22,0,68,2,2,Sales Executive,3,Unknown,6380.0,6110.0,2,Yes,Yes,12,3.0,1,,2,8.0,6,3.0,6,1,0,1983,1000000000.0,Yes
55,No,Unknown,1311.0,Research & Development,2,3,Other,1,505.0,3,1,97,3,4,Manager,4,Single,,23258.0,2,Yes,Yes,13,3.0,3,,0,,2,3.0,5,1,2,1968,1000000000.0,No
26,Yes,travel frequently,575.0,Research & Development,3,1,Other,1,510.0,3,0,73,3,1,Research Scientist,1,Unknown,3102.0,6582.0,0,Yes,No,22,4.0,3,,0,,2,3.0,6,0,4,1997,1000000000.0,Yes
25,No,Unknown,891.0,Sales,4,2,Other,1,527.0,2,1,99,2,2,Sales Executive,4,Single,,12090.0,1,Yes,Yes,11,3.0,2,,0,5.0,3,3.0,5,1,3,1998,1000000000.0,No
42,No,travel frequently,532.0,Research & Development,12,2,Other,1,547.0,1,1,92,3,2,Research Scientist,3,Unknown,4556.0,12932.0,2,Yes,No,11,3.0,2,,1,19.0,3,3.0,5,0,2,1981,1000000000.0,No
30,No,travel rarely,317.0,Research & Development,2,3,Life Sciences,1,548.0,3,1,43,1,2,Manufacturing Director,4,Unknown,,24793.0,2,Yes,No,20,4.0,3,,0,11.0,2,3.0,5,0,2,1993,1000000000.0,Yes
35,No,travel rarely,144.0,Research & Development,22,3,Life Sciences,1,577.0,4,0,46,1,1,Laboratory Technician,3,Single,4230.0,19225.0,0,Yes,No,15,3.0,3,,0,,2,3.0,5,4,3,1988,1000000000.0,No
32,No,travel rarely,646.0,Research & Development,9,4,Other,1,679.0,1,1,92,3,2,Research Scientist,4,Married,6322.0,18089.0,1,Yes,No,12,3.0,4,,1,6.0,2,,6,0,5,1991,1000000000.0,No
47,Yes,Unknown,719.0,Sales,27,2,Life Sciences,1,785.0,2,1,77,4,2,Sales Executive,3,Unknown,,10339.0,4,Yes,Yes,12,3.0,4,,0,8.0,2,3.0,5,1,3,1976,1000000000.0,No
30,No,travel frequently,1012.0,Research & Development,5,4,Life Sciences,1,861.0,2,0,Not Available,2,1,Research Scientist,4,Divorced,,2373.0,9,Yes,No,12,3.0,2,80.0,1,10.0,3,2.0,5,0,3,1993,1000000000.0,Yes
45,No,Unknown,930.0,Sales,9,3,Marketing,1,864.0,4,0,74,3,3,Sales Executive,1,Divorced,10761.0,19239.0,4,Yes,Yes,12,3.0,3,80.0,1,18.0,2,3.0,5,0,2,1978,1000000000.0,No
36,No,travel rarely,1278.0,Research & Development,8,3,Life Sciences,1,878.0,1,0,77,2,1,Human Resources,1,Unknown,,8635.0,0,Yes,No,21,4.0,3,80.0,0,,3,3.0,5,0,3,1987,1000000000.0,Yes
31,No,Unknown,1222.0,Research & Development,11,4,Other,1,895.0,4,0,48,3,1,Research Scientist,4,Unknown,,14871.0,3,Yes,No,19,3.0,2,,1,,2,3.0,6,0,2,1992,1000000000.0,Yes
37,No,travel frequently,1231.0,Sales,21,2,Medical,1,900.0,3,1,54,3,1,Sales Representative,4,Married,2973.0,21222.0,5,Yes,No,15,3.0,2,80.0,1,,3,3.0,5,0,0,1986,1000000000.0,No
42,No,Unknown,462.0,Sales,14,2,Other,1,936.0,3,1,68,2,2,Sales Executive,3,Unknown,,7824.0,7,Yes,No,17,3.0,1,80.0,0,,6,3.0,5,0,3,1981,1000000000.0,Yes
50,No,Unknown,802.0852348993288,Research & Development,1,2,Medical,1,997.0,4,0,66,3,4,Research Director,4,Divorced,17399.0,6615.0,9,Yes,No,22,,3,,1,32.0,1,2.0,5,1,3,1973,1000000000.0,Yes
59,No,travel rarely,1089.0,Research & Development,1,2,Other,1,1048.0,2,0,66,3,3,Manager,4,Unknown,,11038.0,3,Yes,Yes,14,3.0,3,,1,14.0,1,1.0,6,0,4,1964,1000000000.0,Yes
56,No,Unknown,1240.0,Research & Development,9,3,Medical,1,1071.0,1,1,63,3,1,Research Scientist,3,Married,,12154.0,2,Yes,No,19,3.0,2,,1,18.0,4,3.0,5,0,3,1967,1000000000.0,No
48,No,Unknown,1262.0,Research & Development,1,4,Other,1,1116.0,1,0,35,4,4,Manager,4,Single,16885.0,16154.0,2,Yes,No,22,,3,,0,,3,2.0,5,2,1,1975,1000000000.0,Yes
39,No,Unknown,439.0,Research & Development,9,3,Life Sciences,1,1132.0,3,0,70,3,2,Laboratory Technician,2,Single,,8770.0,9,Yes,No,15,3.0,3,80.0,0,9.0,2,2.0,5,0,3,1984,1000000000.0,No
42,No,travel rarely,647.0,Sales,4,4,Marketing,1,1171.0,2,0,45,3,2,Sales Executive,1,Single,5155.0,2253.0,7,Yes,No,13,3.0,4,80.0,0,,3,,6,1,5,1981,1000000000.0,No
44,Yes,Unknown,1097.0,Research & Development,10,4,Other,1,1200.0,3,0,96,3,1,Research Scientist,3,Single,2936.0,10826.0,1,Yes,Yes,11,3.0,3,,0,6.0,4,3.0,6,0,2,1979,1000000000.0,No
29,No,travel rarely,942.0,Research & Development,15,1,Other,1,1202.0,2,1,69,1,1,Research Scientist,4,Married,,26933.0,0,Yes,Yes,18,,1,,1,6.0,2,2.0,5,1,3,1994,1000000000.0,No
54,No,travel frequently,966.0,Research & Development,1,4,Other,1,1245.0,4,1,53,3,3,Manufacturing Director,3,Unknown,,9659.0,7,Yes,No,17,3.0,1,,1,33.0,2,1.0,5,1,4,1969,1000000000.0,No
46,No,Unknown,168.0,Research & Development,4,2,Other,1,1280.0,4,1,33,2,5,Manager,2,Married,18789.0,9946.0,2,Yes,No,14,3.0,3,,1,,2,3.0,11,0,8,1977,1000000000.0,Yes
32,Yes,travel rarely,1089.0,Research & Development,7,2,Life Sciences,1,1309.0,4,0,79,3,2,Laboratory Technician,3,Unknown,4883.0,22845.0,1,Yes,No,18,3.0,1,,1,,3,3.0,10,1,1,1991,1000000000.0,Yes
34,No,non travel,999.0,Research & Development,26,1,Other,1,1374.0,1,1,92,2,1,Research Scientist,3,Divorced,2029.0,15891.0,1,Yes,No,20,4.0,3,,3,5.0,2,3.0,5,0,0,1989,1000000000.0,Yes
39,No,travel rarely,1498.0,Sales,21,4,Other,1,1390.0,1,0,44,2,2,Sales Executive,4,Married,,3567.0,3,Yes,No,12,3.0,4,,2,8.0,2,4.0,5,1,4,1984,1000000000.0,No
33,No,Unknown,1111.0,Sales,41,1,Life Sciences,1,1395.0,41,0,61,3,2,Sales Executive,4,Married,,19293.0,6,Yes,No,13,3.0,1,,0,8.0,2,4.0,5,1,2,1990,1000000000.0,Yes
39,No,non travel,1485.0,Research & Development,25,2,Other,1,1397.0,3,0,71,3,3,Healthcare Representative,3,Unknown,,3449.0,3,Yes,No,21,4.0,2,,1,13.0,2,3.0,6,0,5,1984,1000000000.0,No
52,No,travel rarely,258.0,Research & Development,8,4,Other,1,1409.0,3,1,54,3,1,Laboratory Technician,1,Married,,17363.0,9,Yes,No,13,,3,,0,12.0,2,1.0,5,0,4,1971,1000000000.0,Yes
36,No,Unknown,1174.0,Sales,3,4,Other,1,1425.0,1,1,99,3,2,Sales Executive,2,Single,9278.0,20763.0,3,Yes,Yes,16,3.0,4,,0,15.0,3,3.0,5,0,1,1987,1000000000.0,Yes
36,No,Unknown,172.0,Research & Development,47,4,Life Sciences,1,1435.0,47,0,Not Available,2,2,Laboratory Technician,4,Single,,22604.0,1,Yes,No,16,3.0,3,80.0,0,10.0,2,2.0,10,1,8,1987,1000000000.0,Yes
24,No,travel rarely,802.0852348993288,Sales,4,1,Other,1,1445.0,4,1,42,3,2,Sales Executive,3,Married,4162.0,15211.0,1,Yes,Yes,12,3.0,3,,2,,3,3.0,5,0,3,1999,1000000000.0,Yes
28,No,Unknown,866.0,Sales,5,3,Other,1,1469.0,4,0,Not Available,3,2,Sales Executive,1,Single,,23490.0,0,Yes,No,18,3.0,4,,0,,4,3.0,5,1,3,1995,1000000000.0,Yes
47,No,travel rarely,571.0,Sales,14,3,Medical,1,1503.0,3,1,Not Available,3,2,Sales Executive,3,Married,,24200.0,3,Yes,No,17,3.0,3,80.0,1,,4,2.0,5,1,2,1976,1000000000.0,Yes
40,Yes,Unknown,676.0,Research & Development,9,4,Life Sciences,1,1534.0,4,0,86,3,1,Laboratory Technician,1,Single,,21831.0,3,Yes,No,14,3.0,2,,0,15.0,3,1.0,5,1,0,1983,1000000000.0,No
45,No,travel rarely,950.0,Research & Development,49,3,Technical Degree,1,1546.0,49,0,97,3,1,Research Scientist,4,Married,,4585.0,4,Yes,No,20,4.0,4,,1,,3,3.0,5,0,3,1978,1000000000.0,Yes
40,No,travel rarely,1342.0,Sales,9,2,Other,1,1548.0,1,0,47,3,2,Sales Executive,1,Unknown,,19345.0,0,Yes,No,12,3.0,4,80.0,0,,5,4.0,8,7,1,1983,1000000000.0,Yes
40,No,Unknown,118.0,Sales,14,2,Life Sciences,1,1598.0,4,1,84,3,2,Sales Executive,1,Married,,11262.0,1,Yes,No,15,3.0,3,,1,5.0,2,3.0,5,1,2,1983,1000000000.0,Yes
43,No,Unknown,990.0,Research & Development,27,3,Other,1,1599.0,4,0,87,4,1,Laboratory Technician,2,Divorced,4876.0,5855.0,5,Yes,No,12,3.0,3,,1,,0,,6,0,2,1980,1000000000.0,No
30,No,Unknown,241.0,Research & Development,7,3,Other,1,1609.0,2,0,48,2,1,Research Scientist,2,Unknown,2141.0,5348.0,1,Yes,No,12,3.0,2,,1,6.0,3,2.0,6,1,1,1993,1000000000.0,Yes
38,No,Unknown,802.0852348993288,Research & Development,2,2,Other,1,1638.0,4,1,54,2,3,Manufacturing Director,3,Unknown,7756.0,14199.0,3,Yes,No,19,3.0,4,80.0,1,10.0,6,4.0,5,0,2,1985,1000000000.0,Yes
37,No,travel rarely,1470.0,Research & Development,10,3,Other,1,1640.0,2,1,71,3,1,Research Scientist,2,Married,3936.0,9953.0,1,Yes,No,11,3.0,1,,1,8.0,2,1.0,8,7,7,1986,1000000000.0,No
36,No,travel rarely,1040.0,Research & Development,11,2,Life Sciences,1,1664.0,11,0,79,4,2,Healthcare Representative,1,Divorced,6842.0,26308.0,6,Yes,No,20,4.0,1,,1,13.0,3,3.0,5,0,4,1987,1000000000.0,Yes
23,Yes,travel rarely,1320.0,Research & Development,8,1,Medical,1,1684.0,4,0,93,2,1,Laboratory Technician,3,Single,3989.0,20586.0,1,Yes,No,11,,1,80.0,0,5.0,2,3.0,5,1,2,2000,1000000000.0,Yes
35,No,Unknown,146.0,Research & Development,2,4,Other,1,1704.0,1,0,79,2,1,Research Scientist,4,Unknown,4930.0,13970.0,0,Yes,Yes,14,3.0,3,80.0,0,6.0,2,4.0,5,1,4,1988,1000000000.0,Yes
31,No,travel frequently,163.0,Research & Development,24,1,Technical Degree,1,1736.0,4,1,30,3,2,Manufacturing Director,4,Single,,6670.0,2,Yes,No,20,4.0,4,80.0,0,9.0,3,2.0,5,1,4,1992,1000000000.0,Yes
38,No,travel rarely,1153.0,Research & Development,6,2,Other,1,1782.0,4,1,40,2,1,Laboratory Technician,3,Married,3702.0,16376.0,1,Yes,No,11,3.0,2,,1,5.0,3,3.0,5,0,4,1985,1000000000.0,Yes
35,No,Unknown,185.0,Research & Development,23,4,Medical,1,1826.0,2,0,91,1,1,Laboratory Technician,3,Married,2705.0,9696.0,0,Yes,No,16,,2,,1,6.0,2,4.0,5,0,3,1988,1000000000.0,Yes
27,No,travel frequently,1297.0,Research & Development,48,2,Other,1,1850.0,48,1,Not Available,3,1,Laboratory Technician,4,Single,2379.0,19826.0,0,Yes,Yes,14,3.0,3,80.0,0,6.0,3,2.0,5,0,2,1996,1000000000.0,Yes
41,No,Unknown,337.0,Sales,8,3,Other,1,1909.0,3,1,54,3,2,Sales Executive,2,Unknown,,26841.0,5,Yes,No,21,4.0,3,80.0,1,14.0,3,3.0,5,1,4,1982,1000000000.0,Yes
33,No,travel rarely,217.0,Sales,15,4,Marketing,1,1924.0,2,0,43,3,2,Sales Executive,3,Single,5487.0,10410.0,1,Yes,No,14,3.0,2,,0,,2,2.0,10,0,9,1990,1000000000.0,No
49,No,Unknown,1064.0,Research & Development,2,1,Life Sciences,1,1941.0,2,0,42,3,5,Research Director,4,Married,,13738.0,3,Yes,No,15,3.0,4,,0,28.0,3,3.0,5,4,3,1974,1000000000.0,No
36,No,non travel,1351.0,Research & Development,9,4,Other,1,1949.0,1,0,66,4,1,Laboratory Technician,2,Unknown,2810.0,9238.0,1,Yes,No,22,4.0,2,80.0,0,5.0,3,3.0,5,0,2,1987,1000000000.0,Yes
36,Yes,travel rarely,1218.0,Sales,9,4,Life Sciences,1,27.0,3,0,82,2,1,Sales Representative,1,Single,,6986.0,7,Yes,No,23,4.0,2,,0,,4,,5,0,3,1987,1000000000.0,No
43,No,travel rarely,1273.0,Research & Development,2,2,Medical,1,46.0,4,1,72,4,1,Research Scientist,3,Unknown,,21923.0,1,Yes,No,12,3.0,4,,2,6.0,3,2.0,5,1,4,1980,1000000000.0,No
33,No,travel frequently,1141.0,Sales,18,3,Life Sciences,1,52.0,18,1,42,4,2,Sales Executive,1,Married,,3193.0,2,Yes,No,19,,1,80.0,2,,3,3.0,5,1,3,1990,1000000000.0,No
44,No,Unknown,1488.0,Sales,1,5,Marketing,1,68.0,2,1,75,3,2,Sales Executive,1,Unknown,5454.0,4009.0,5,Yes,No,21,4.0,3,,1,9.0,2,2.0,4,1,3,1979,1000000000.0,No
38,No,Unknown,653.0,Research & Development,29,5,Life Sciences,1,79.0,4,1,50,3,2,Laboratory Technician,4,Single,,5456.0,1,Yes,No,11,3.0,4,,0,10.0,2,3.0,10,9,9,1985,1000000000.0,Yes
50,No,Unknown,989.0,Research & Development,7,2,Medical,1,80.0,2,1,43,2,5,Research Director,3,Divorced,18740.0,16701.0,5,Yes,No,12,,4,,1,,2,2.0,27,13,8,1973,1000000000.0,No
59,No,travel frequently,1225.0,Sales,1,1,Other,1,91.0,1,1,57,2,2,Sales Executive,3,Single,5473.0,24668.0,7,Yes,No,11,,4,80.0,0,20.0,2,2.0,4,1,3,1964,1000000000.0,No
40,No,travel frequently,530.0,Research & Development,1,4,Life Sciences,1,119.0,3,0,78,2,4,Healthcare Representative,2,Married,13503.0,14115.0,1,Yes,No,22,4.0,4,,1,22.0,3,2.0,22,11,11,1983,1000000000.0,No
54,No,travel rarely,1217.0,Research & Development,2,4,Technical Degree,1,126.0,1,1,60,3,3,Research Director,3,Unknown,13549.0,24001.0,9,Yes,No,12,3.0,1,80.0,1,16.0,5,1.0,4,0,3,1969,1000000000.0,No
54,No,non travel,142.0,Research & Development,26,3,Other,1,148.0,4,1,Not Available,4,4,Manager,4,Single,,13871.0,2,Yes,No,12,,3,,0,,3,3.0,5,4,4,1969,1000000000.0,Yes
24,No,Unknown,1127.0,Research & Development,18,1,Life Sciences,1,150.0,2,0,52,3,1,Laboratory Technician,3,Married,2774.0,13257.0,0,Yes,No,12,3.0,3,80.0,1,,2,3.0,5,1,2,1999,1000000000.0,Yes
30,No,travel rarely,1427.0,Research & Development,2,1,Other,1,198.0,2,0,35,2,1,Laboratory Technician,4,Single,,11162.0,0,Yes,No,13,3.0,4,,0,6.0,3,3.0,5,1,2,1993,1000000000.0,Yes
34,No,travel frequently,303.0,Sales,10,4,Other,1,216.0,10,1,75,3,1,Sales Representative,3,Unknown,,11314.0,6,Yes,No,18,3.0,4,,1,,3,3.0,4,1,2,1989,1000000000.0,No
38,No,travel rarely,702.0,Sales,1,4,Life Sciences,1,230.0,1,1,Not Available,2,2,Sales Executive,4,Single,,12930.0,4,Yes,No,22,,3,,0,12.0,2,4.0,8,0,7,1985,1000000000.0,No
42,No,Unknown,926.0,Research & Development,21,2,Other,1,270.0,3,1,36,3,2,Manufacturing Director,3,Divorced,5265.0,16439.0,2,Yes,No,16,3.0,2,80.0,1,11.0,5,3.0,5,0,2,1981,1000000000.0,No
34,No,Unknown,878.0,Research & Development,10,4,Other,1,277.0,4,0,43,3,1,Research Scientist,3,Divorced,3815.0,5972.0,1,Yes,Yes,17,3.0,4,,1,,4,4.0,5,2,0,1989,1000000000.0,Yes
30,Yes,Unknown,334.0,Sales,26,4,Other,1,299.0,3,1,52,2,2,Sales Executive,1,Unknown,,22967.0,5,Yes,No,15,3.0,3,80.0,0,9.0,5,2.0,6,0,1,1993,1000000000.0,Yes
29,Yes,travel rarely,896.0,Research & Development,13,1,Medical,1,315.0,13,0,86,2,1,Research Scientist,4,Single,2389.0,14961.0,1,Yes,No,13,3.0,3,80.0,0,4.0,3,,4,0,1,1994,1000000000.0,Yes
32,No,Unknown,1401.0,Sales,4,2,Other,1,330.0,3,1,56,3,1,Sales Representative,2,Married,,20990.0,2,Yes,No,11,,1,,1,,5,3.0,4,1,2,1991,1000000000.0,No
25,No,Unknown,675.0,Research & Development,5,2,Life Sciences,1,369.0,2,0,85,4,2,Healthcare Representative,1,Unknown,4000.0,18384.0,1,Yes,No,12,3.0,4,,2,6.0,2,3.0,6,1,5,1998,1000000000.0,Yes
